school_id,pupil_id,grade,subject,score
201569,13131,Grade 2,Kiswahili,1
759451,13133,Grade 2,Math,1
759451,13133,Grade 2,Fluency,109
759451,13133,Grade 2,Kiswahili,1
592421,13136,Grade 3,Math,1
592421,13136,Grade 3,Fluency,149
592421,13136,Grade 3,Kiswahili,1
314160,13137,Grade 3,Fluency,57
314160,13137,Grade 3,Math,0
314160,13137,Grade 3,Kiswahili,1
283971,13139,Grade 1,Math,1
283971,13139,Grade 1,Kiswahili,0
283971,13139,Grade 1,Fluency,76
958934,13140,Grade 2,Math,1
958934,13140,Grade 2,Fluency,225
958934,13140,Grade 2,Kiswahili,1
329344,13142,Grade 4,Fluency,144
329344,13142,Grade 4,Math,1
329344,13142,Grade 4,Kiswahili,1
314160,13144,Grade 1,Math,1
314160,13144,Grade 1,Fluency,43
314160,13144,Grade 1,Kiswahili,1
991980,13145,Grade 4,Math,1
991980,13145,Grade 4,Fluency,153
991980,13145,Grade 4,Kiswahili,1
264915,13146,Grade 1,Fluency,32
264915,13146,Grade 1,Math,1
264915,13146,Grade 1,Kiswahili,1
991980,13147,Grade 3,Kiswahili,1
991980,13147,Grade 3,Math,1
991980,13147,Grade 3,Fluency,204
958934,13148,Grade 2,Math,1
958934,13148,Grade 2,Fluency,167
958934,13148,Grade 2,Kiswahili,1
5502,13149,Grade 1,Math,1
5502,13149,Grade 1,Fluency,42
5502,13149,Grade 1,Kiswahili,0
583940,13151,Grade 2,Math,1
583940,13151,Grade 2,Fluency,96
583940,13151,Grade 2,Kiswahili,1
28860,13152,Grade 4,Math,1
28860,13152,Grade 4,Fluency,135
28860,13152,Grade 4,Kiswahili,1
286984,13156,Grade 3,Math,1
286984,13156,Grade 3,Fluency,59
286984,13156,Grade 3,Kiswahili,1
230373,13159,Grade 5,Kiswahili,1
230373,13159,Grade 5,Math,1
230373,13159,Grade 5,Fluency,161
8084,13161,Grade 1,Math,0
8084,13161,Grade 1,Fluency,1
8084,13161,Grade 1,Kiswahili,0
363280,13163,Grade 2,Math,1
363280,13163,Grade 2,Fluency,240
363280,13163,Grade 2,Kiswahili,1
36848,13169,Grade 3,Math,0
36848,13169,Grade 3,Fluency,71
36848,13169,Grade 3,Kiswahili,1
314160,13172,Grade 3,Kiswahili,1
314160,13172,Grade 3,Math,0
314160,13172,Grade 3,Fluency,73
47025,13173,Grade 3,Kiswahili,1
47025,13173,Grade 3,Fluency,75
47025,13173,Grade 3,Math,1
40580,13176,Grade 3,Kiswahili,0
40580,13176,Grade 3,Math,1
40580,13176,Grade 3,Fluency,119
324884,13177,Grade 5,Fluency,186
324884,13177,Grade 5,Kiswahili,1
324884,13177,Grade 5,Math,1
447445,13184,Grade 4,Math,1
447445,13184,Grade 4,Kiswahili,1
447445,13184,Grade 4,Fluency,138
35175,13185,Grade 3,Math,1
35175,13185,Grade 3,Fluency,89
35175,13185,Grade 3,Kiswahili,1
607904,13187,Grade 2,Kiswahili,1
607904,13187,Grade 2,Fluency,100
607904,13187,Grade 2,Math,1
17404,13190,Grade 4,Fluency,114
17404,13190,Grade 4,Kiswahili,1
17404,13190,Grade 4,Math,1
991980,13195,Grade 3,Kiswahili,1
991980,13195,Grade 3,Math,1
991980,13195,Grade 3,Fluency,254
39078,13197,Grade 2,Kiswahili,0
39078,13197,Grade 2,Math,1
39078,13197,Grade 2,Fluency,130
616880,13198,Grade 3,Math,0
616880,13198,Grade 3,Kiswahili,0
616880,13198,Grade 3,Fluency,74
646056,13201,Grade 4,Fluency,215
646056,13201,Grade 4,Kiswahili,1
646056,13201,Grade 4,Math,1
257904,13202,Grade 1,Fluency,16
257904,13202,Grade 1,Kiswahili,0
257904,13202,Grade 1,Math,1
226128,13206,Grade 3,Math,1
226128,13206,Grade 3,Kiswahili,1
226128,13206,Grade 3,Fluency,214
55770,13208,Grade 2,Math,1
55770,13208,Grade 2,Fluency,72
55770,13208,Grade 2,Kiswahili,1
293664,13211,Grade 1,Kiswahili,1
293664,13211,Grade 1,Math,1
293664,13211,Grade 1,Fluency,81
42240,13213,Grade 3,Math,1
42240,13213,Grade 3,Fluency,136
42240,13213,Grade 3,Kiswahili,1
324884,13217,Grade 5,Math,1
324884,13217,Grade 5,Fluency,215
324884,13217,Grade 5,Kiswahili,1
46684,13218,Grade 1,Math,1
46684,13218,Grade 1,Kiswahili,1
46684,13218,Grade 1,Fluency,83
46528,13224,Grade 3,Fluency,52
46528,13224,Grade 3,Math,0
46528,13224,Grade 3,Kiswahili,1
168804,13226,Grade 2,Fluency,61
168804,13226,Grade 2,Math,1
168804,13226,Grade 2,Kiswahili,1
363280,13227,Grade 1,Fluency,59
363280,13227,Grade 1,Math,1
363280,13227,Grade 1,Kiswahili,1
201569,13229,Grade 3,Math,1
201569,13229,Grade 3,Kiswahili,1
201569,13229,Grade 3,Fluency,55
226128,13230,Grade 1,Math,1
226128,13230,Grade 1,Kiswahili,0
226128,13230,Grade 1,Fluency,73
123695,13231,Grade 4,Math,1
123695,13231,Grade 4,Fluency,103
123695,13231,Grade 4,Kiswahili,1
25263,13234,Grade 5,Kiswahili,1
25263,13234,Grade 5,Math,1
7956,13236,Grade 2,Math,1
7956,13236,Grade 2,Kiswahili,1
7956,13236,Grade 2,Fluency,55
628537,13237,Grade 1,Fluency,34
628537,13237,Grade 1,Kiswahili,1
628537,13237,Grade 1,Math,0
20972,13238,Grade 2,Math,1
20972,13238,Grade 2,Fluency,86
20972,13238,Grade 2,Kiswahili,1
324884,13240,Grade 2,Kiswahili,1
324884,13240,Grade 2,Fluency,197
324884,13240,Grade 2,Math,1
206948,13241,Grade 4,Math,1
206948,13241,Grade 4,Fluency,140
206948,13241,Grade 4,Kiswahili,1
401898,13243,Grade 3,Math,1
401898,13243,Grade 3,Fluency,293
401898,13243,Grade 3,Kiswahili,1
10904,13245,Grade 2,Kiswahili,1
10904,13245,Grade 2,Fluency,126
10904,13245,Grade 2,Math,1
175100,13248,Grade 4,Math,1
175100,13248,Grade 4,Kiswahili,1
175100,13248,Grade 4,Fluency,255
421680,13250,Grade 3,Fluency,48
421680,13250,Grade 3,Kiswahili,0
421680,13250,Grade 3,Math,0
155343,13251,Grade 5,Kiswahili,1
155343,13251,Grade 5,Fluency,100
155343,13251,Grade 5,Math,0
112034,13254,Grade 4,Math,0
112034,13254,Grade 4,Kiswahili,0
112034,13254,Grade 4,Fluency,10
581940,13255,Grade 2,Fluency,73
581940,13255,Grade 2,Math,1
581940,13255,Grade 2,Kiswahili,1
359640,13258,Grade 1,Fluency,89
359640,13258,Grade 1,Math,1
359640,13258,Grade 1,Kiswahili,0
166905,13259,Grade 4,Math,1
166905,13259,Grade 4,Fluency,91
166905,13259,Grade 4,Kiswahili,1
223545,13260,Grade 5,Fluency,129
223545,13260,Grade 5,Math,1
223545,13260,Grade 5,Kiswahili,1
601798,13261,Grade 3,Math,1
601798,13261,Grade 3,Kiswahili,1
601798,13261,Grade 3,Fluency,119
8084,13263,Grade 2,Fluency,122
8084,13263,Grade 2,Math,1
8084,13263,Grade 2,Kiswahili,1
53103,13267,Grade 3,Kiswahili,1
53103,13267,Grade 3,Math,1
53103,13267,Grade 3,Fluency,169
166905,13268,Grade 5,Kiswahili,1
166905,13268,Grade 5,Math,0
166905,13268,Grade 5,Fluency,170
323877,13270,Grade 1,Math,1
323877,13270,Grade 1,Fluency,91
323877,13270,Grade 1,Kiswahili,1
230373,13276,Grade 2,Fluency,13
230373,13276,Grade 2,Math,1
230373,13276,Grade 2,Kiswahili,1
646056,13279,Grade 4,Kiswahili,1
646056,13279,Grade 4,Fluency,205
646056,13279,Grade 4,Math,1
168804,13280,Grade 1,Math,1
168804,13280,Grade 1,Kiswahili,1
168804,13280,Grade 1,Fluency,79
156096,13287,Grade 1,Fluency,45
156096,13287,Grade 1,Kiswahili,0
156096,13287,Grade 1,Math,1
239870,13291,Grade 4,Kiswahili,1
239870,13291,Grade 4,Fluency,252
239870,13291,Grade 4,Math,1
257904,13293,Grade 1,Kiswahili,1
257904,13293,Grade 1,Fluency,125
257904,13293,Grade 1,Math,1
49698,13296,Grade 4,Math,1
49698,13296,Grade 4,Kiswahili,1
49698,13296,Grade 4,Fluency,134
239870,13300,Grade 1,Fluency,76
239870,13300,Grade 1,Math,1
239870,13300,Grade 1,Kiswahili,1
47025,13301,Grade 1,Kiswahili,1
47025,13301,Grade 1,Math,1
47025,13301,Grade 1,Fluency,35
388800,13307,Grade 5,Kiswahili,1
388800,13307,Grade 5,Math,1
388800,13307,Grade 5,Fluency,179
14475,13310,Grade 4,Math,1
14475,13310,Grade 4,Fluency,112
14475,13310,Grade 4,Kiswahili,1
565811,13312,Grade 4,Kiswahili,1
565811,13312,Grade 4,Math,1
565811,13312,Grade 4,Fluency,180
201569,13313,Grade 3,Kiswahili,
201569,13313,Grade 3,Math,
201569,13313,Grade 3,Fluency,
9342,13315,Grade 5,Kiswahili,1
9342,13315,Grade 5,Math,0
9342,13315,Grade 5,Fluency,110
226128,13317,Grade 3,Fluency,122
226128,13317,Grade 3,Kiswahili,0
226128,13317,Grade 3,Math,0
822894,13319,Grade 5,Fluency,193
822894,13319,Grade 5,Math,1
822894,13319,Grade 5,Kiswahili,1
196896,13320,Grade 1,Fluency,34
196896,13320,Grade 1,Kiswahili,1
196896,13320,Grade 1,Math,1
501872,13322,Grade 4,Fluency,106
501872,13322,Grade 4,Math,1
501872,13322,Grade 4,Kiswahili,1
239870,13326,Grade 5,Math,0
239870,13326,Grade 5,Kiswahili,1
239870,13326,Grade 5,Fluency,139
39078,13329,Grade 2,Math,1
39078,13329,Grade 2,Fluency,80
39078,13329,Grade 2,Kiswahili,0
20972,13332,Grade 3,Math,1
20972,13332,Grade 3,Fluency,120
20972,13332,Grade 3,Kiswahili,1
858450,13335,Grade 1,Fluency,
858450,13335,Grade 1,Math,
858450,13335,Grade 1,Kiswahili,1
166905,13337,Grade 3,Fluency,51
166905,13337,Grade 3,Math,1
166905,13337,Grade 3,Kiswahili,1
10904,13341,Grade 4,Kiswahili,1
10904,13341,Grade 4,Fluency,218
10904,13341,Grade 4,Math,1
47025,13342,Grade 2,Kiswahili,1
47025,13342,Grade 2,Fluency,173
47025,13342,Grade 2,Math,1
30690,13348,Grade 1,Kiswahili,0
30690,13348,Grade 1,Math,0
30690,13348,Grade 1,Fluency,1
75848,13349,Grade 2,Kiswahili,1
75848,13349,Grade 2,Math,1
75848,13349,Grade 2,Fluency,105
73360,13352,Grade 5,Kiswahili,1
73360,13352,Grade 5,Math,1
73360,13352,Grade 5,Fluency,126
259688,13353,Grade 3,Fluency,90
259688,13353,Grade 3,Kiswahili,1
259688,13353,Grade 3,Math,1
609982,13360,Grade 5,Math,0
609982,13360,Grade 5,Kiswahili,0
609982,13360,Grade 5,Fluency,106
155343,13362,Grade 3,Math,1
155343,13362,Grade 3,Fluency,90
155343,13362,Grade 3,Kiswahili,1
108210,13364,Grade 1,Fluency,42
108210,13364,Grade 1,Kiswahili,1
108210,13364,Grade 1,Math,1
601798,13365,Grade 1,Fluency,58
601798,13365,Grade 1,Kiswahili,1
601798,13365,Grade 1,Math,1
53103,13367,Grade 1,Fluency,80
53103,13367,Grade 1,Kiswahili,1
53103,13367,Grade 1,Math,1
173720,13369,Grade 5,Fluency,68
173720,13369,Grade 5,Kiswahili,1
173720,13369,Grade 5,Math,1
16230,13370,Grade 2,Fluency,147
16230,13370,Grade 2,Kiswahili,1
16230,13370,Grade 2,Math,1
112034,13376,Grade 4,Kiswahili,1
112034,13376,Grade 4,Fluency,45
112034,13376,Grade 4,Math,1
123695,13377,Grade 1,Fluency,70
123695,13377,Grade 1,Kiswahili,1
123695,13377,Grade 1,Math,1
118338,13378,Grade 1,Kiswahili,1
118338,13378,Grade 1,Fluency,25
118338,13378,Grade 1,Math,1
616880,13379,Grade 3,Fluency,170
616880,13379,Grade 3,Math,1
616880,13379,Grade 3,Kiswahili,1
17404,13380,Grade 4,Fluency,96
17404,13380,Grade 4,Kiswahili,1
17404,13380,Grade 4,Math,1
223941,13381,Grade 1,Kiswahili,1
223941,13381,Grade 1,Fluency,3
223941,13381,Grade 1,Math,1
7956,13382,Grade 1,Math,1
7956,13382,Grade 1,Fluency,13
7956,13382,Grade 1,Kiswahili,0
447445,13383,Grade 2,Math,1
447445,13383,Grade 2,Kiswahili,0
447445,13383,Grade 2,Fluency,0
359640,13387,Grade 3,Kiswahili,1
359640,13387,Grade 3,Math,1
359640,13387,Grade 3,Fluency,43
423500,13388,Grade 5,Kiswahili,1
423500,13388,Grade 5,Fluency,76
423500,13388,Grade 5,Math,1
416,13389,Grade 4,Math,1
416,13389,Grade 4,Fluency,102
416,13389,Grade 4,Kiswahili,1
792,13390,Grade 5,Math,1
792,13390,Grade 5,Kiswahili,1
792,13390,Grade 5,Fluency,100
447445,13391,Grade 2,Fluency,173
447445,13391,Grade 2,Math,1
447445,13391,Grade 2,Kiswahili,1
363825,13392,Grade 1,Fluency,57
363825,13392,Grade 1,Kiswahili,1
363825,13392,Grade 1,Math,1
991980,13394,Grade 3,Kiswahili,1
991980,13394,Grade 3,Math,1
991980,13394,Grade 3,Fluency,199
7956,13396,Grade 1,Fluency,12
7956,13396,Grade 1,Kiswahili,0
7956,13396,Grade 1,Math,1
25263,13397,Grade 1,Kiswahili,0
25263,13397,Grade 1,Math,1
25263,13397,Grade 1,Fluency,7
42240,13400,Grade 5,Kiswahili,1
42240,13400,Grade 5,Math,1
42240,13400,Grade 5,Fluency,213
601798,13401,Grade 3,Fluency,213
601798,13401,Grade 3,Kiswahili,1
601798,13401,Grade 3,Math,1
759451,13403,Grade 4,Math,1
759451,13403,Grade 4,Kiswahili,1
759451,13403,Grade 4,Fluency,140
10904,13404,Grade 3,Math,1
10904,13404,Grade 3,Kiswahili,1
10904,13404,Grade 3,Fluency,61
304425,13405,Grade 4,Fluency,133
304425,13405,Grade 4,Math,1
304425,13405,Grade 4,Kiswahili,1
963352,13407,Grade 5,Math,1
963352,13407,Grade 5,Kiswahili,1
963352,13407,Grade 5,Fluency,148
175100,13409,Grade 4,Math,1
175100,13409,Grade 4,Fluency,254
175100,13409,Grade 4,Kiswahili,1
326599,13410,Grade 1,Fluency,67
326599,13410,Grade 1,Kiswahili,0
326599,13410,Grade 1,Math,1
425124,13413,Grade 2,Kiswahili,1
425124,13413,Grade 2,Fluency,114
425124,13413,Grade 2,Math,1
20972,13417,Grade 2,Kiswahili,1
20972,13417,Grade 2,Fluency,82
20972,13417,Grade 2,Math,1
47025,13418,Grade 4,Kiswahili,1
47025,13418,Grade 4,Math,1
47025,13418,Grade 4,Fluency,66
687400,13420,Grade 5,Kiswahili,1
687400,13420,Grade 5,Fluency,104
687400,13420,Grade 5,Math,1
223941,13421,Grade 2,Kiswahili,0
223941,13421,Grade 2,Math,1
223941,13421,Grade 2,Fluency,28
166905,13423,Grade 5,Kiswahili,0
166905,13423,Grade 5,Math,
166905,13423,Grade 5,Fluency,
324884,13424,Grade 1,Kiswahili,1
324884,13424,Grade 1,Math,1
324884,13424,Grade 1,Fluency,22
607904,13425,Grade 1,Math,1
607904,13425,Grade 1,Kiswahili,1
607904,13425,Grade 1,Fluency,159
56803,13426,Grade 3,Kiswahili,0
56803,13426,Grade 3,Fluency,66
56803,13426,Grade 3,Math,1
326599,13427,Grade 3,Fluency,165
326599,13427,Grade 3,Math,1
326599,13427,Grade 3,Kiswahili,1
47025,13428,Grade 2,Kiswahili,0
47025,13428,Grade 2,Math,1
47025,13428,Grade 2,Fluency,68
416,13430,Grade 3,Kiswahili,1
416,13430,Grade 3,Math,1
416,13430,Grade 3,Fluency,142
36848,13431,Grade 4,Fluency,68
36848,13431,Grade 4,Kiswahili,1
36848,13431,Grade 4,Math,1
326599,13432,Grade 3,Kiswahili,1
326599,13432,Grade 3,Math,0
326599,13432,Grade 3,Fluency,155
326599,13435,Grade 4,Kiswahili,1
326599,13435,Grade 4,Fluency,78
326599,13435,Grade 4,Math,1
257904,13437,Grade 5,Kiswahili,1
257904,13437,Grade 5,Math,1
257904,13437,Grade 5,Fluency,226
34675,13442,Grade 2,Math,1
34675,13442,Grade 2,Kiswahili,1
34675,13442,Grade 2,Fluency,102
283971,13451,Grade 4,Math,1
283971,13451,Grade 4,Fluency,125
283971,13451,Grade 4,Kiswahili,1
206948,13453,Grade 1,Kiswahili,1
206948,13453,Grade 1,Math,1
206948,13453,Grade 1,Fluency,75
239870,13455,Grade 3,Math,1
239870,13455,Grade 3,Fluency,313
239870,13455,Grade 3,Kiswahili,1
363280,13456,Grade 1,Fluency,26
363280,13456,Grade 1,Kiswahili,1
363280,13456,Grade 1,Math,1
257904,13457,Grade 1,Math,1
257904,13457,Grade 1,Kiswahili,1
257904,13457,Grade 1,Fluency,68
991980,13458,Grade 2,Kiswahili,1
991980,13458,Grade 2,Math,1
991980,13458,Grade 2,Fluency,105
118338,13460,Grade 3,Fluency,216
118338,13460,Grade 3,Math,1
118338,13460,Grade 3,Kiswahili,1
273888,13465,Grade 3,Fluency,164
273888,13465,Grade 3,Kiswahili,1
273888,13465,Grade 3,Math,1
583940,13466,Grade 1,Kiswahili,1
583940,13466,Grade 1,Math,1
583940,13466,Grade 1,Fluency,66
10904,13469,Grade 3,Math,1
10904,13469,Grade 3,Fluency,13
10904,13469,Grade 3,Kiswahili,0
28860,13472,Grade 3,Fluency,66
28860,13472,Grade 3,Math,0
28860,13472,Grade 3,Kiswahili,0
501872,13481,Grade 1,Math,1
501872,13481,Grade 1,Kiswahili,0
501872,13481,Grade 1,Fluency,89
323877,13484,Grade 4,Kiswahili,1
323877,13484,Grade 4,Fluency,73
323877,13484,Grade 4,Math,0
83388,13487,Grade 5,Fluency,
83388,13487,Grade 5,Kiswahili,
83388,13487,Grade 5,Math,
687400,13488,Grade 1,Math,0
687400,13488,Grade 1,Kiswahili,0
687400,13488,Grade 1,Fluency,0
165300,13494,Grade 5,Kiswahili,1
165300,13494,Grade 5,Math,1
165300,13494,Grade 5,Fluency,121
36848,13498,Grade 4,Kiswahili,
36848,13498,Grade 4,Fluency,
36848,13498,Grade 4,Math,
155343,13500,Grade 4,Fluency,60
155343,13500,Grade 4,Kiswahili,0
155343,13500,Grade 4,Math,0
283971,13501,Grade 2,Fluency,61
283971,13501,Grade 2,Kiswahili,1
283971,13501,Grade 2,Math,1
123695,13502,Grade 1,Math,1
123695,13502,Grade 1,Fluency,69
123695,13502,Grade 1,Kiswahili,1
406350,13505,Grade 3,Math,0
406350,13505,Grade 3,Kiswahili,1
406350,13505,Grade 3,Fluency,108
35175,13506,Grade 3,Fluency,82
35175,13506,Grade 3,Math,1
35175,13506,Grade 3,Kiswahili,1
581940,13516,Grade 5,Kiswahili,1
581940,13516,Grade 5,Math,1
581940,13516,Grade 5,Fluency,141
323877,13518,Grade 1,Fluency,45
323877,13518,Grade 1,Math,1
323877,13518,Grade 1,Kiswahili,1
759451,13524,Grade 2,Kiswahili,1
759451,13524,Grade 2,Math,1
759451,13524,Grade 2,Fluency,160
16230,13525,Grade 1,Kiswahili,1
16230,13525,Grade 1,Fluency,64
16230,13525,Grade 1,Math,1
607904,13528,Grade 3,Math,1
607904,13528,Grade 3,Kiswahili,1
607904,13528,Grade 3,Fluency,116
323877,13533,Grade 2,Fluency,142
323877,13533,Grade 2,Math,1
323877,13533,Grade 2,Kiswahili,1
563568,13535,Grade 5,Math,1
563568,13535,Grade 5,Kiswahili,1
563568,13535,Grade 5,Fluency,248
46684,13541,Grade 1,Kiswahili,1
46684,13541,Grade 1,Math,1
46684,13541,Grade 1,Fluency,40
156096,13542,Grade 5,Math,1
156096,13542,Grade 5,Fluency,221
156096,13542,Grade 5,Kiswahili,1
297076,13543,Grade 1,Math,0
297076,13543,Grade 1,Kiswahili,0
297076,13543,Grade 1,Fluency,95
592421,13544,Grade 2,Kiswahili,1
592421,13544,Grade 2,Fluency,56
592421,13544,Grade 2,Math,1
156096,13545,Grade 3,Math,0
156096,13545,Grade 3,Fluency,156
156096,13545,Grade 3,Kiswahili,1
155343,13547,Grade 1,Math,1
155343,13547,Grade 1,Kiswahili,0
155343,13547,Grade 1,Fluency,63
47025,13548,Grade 1,Fluency,28
47025,13548,Grade 1,Kiswahili,1
47025,13548,Grade 1,Math,1
39078,13552,Grade 5,Kiswahili,1
39078,13552,Grade 5,Math,1
39078,13552,Grade 5,Fluency,170
42240,13553,Grade 4,Math,0
42240,13553,Grade 4,Fluency,72
42240,13553,Grade 4,Kiswahili,1
259688,13554,Grade 5,Math,1
259688,13554,Grade 5,Fluency,255
259688,13554,Grade 5,Kiswahili,1
264915,13556,Grade 5,Math,1
264915,13556,Grade 5,Fluency,224
264915,13556,Grade 5,Kiswahili,1
49698,13559,Grade 3,Fluency,223
49698,13559,Grade 3,Math,1
49698,13559,Grade 3,Kiswahili,1
563568,13563,Grade 4,Kiswahili,
563568,13563,Grade 4,Fluency,
563568,13563,Grade 4,Math,
65520,13564,Grade 3,Kiswahili,1
65520,13564,Grade 3,Fluency,141
65520,13564,Grade 3,Math,1
166905,13566,Grade 3,Kiswahili,0
166905,13566,Grade 3,Fluency,25
166905,13566,Grade 3,Math,0
581940,13567,Grade 1,Fluency,132
581940,13567,Grade 1,Math,1
581940,13567,Grade 1,Kiswahili,1
406350,13571,Grade 3,Fluency,136
406350,13571,Grade 3,Math,1
406350,13571,Grade 3,Kiswahili,1
858450,13572,Grade 2,Fluency,
858450,13572,Grade 2,Kiswahili,
858450,13572,Grade 2,Math,
226128,13575,Grade 3,Math,1
226128,13575,Grade 3,Kiswahili,1
226128,13575,Grade 3,Fluency,221
909600,13576,Grade 3,Math,1
909600,13576,Grade 3,Fluency,184
909600,13576,Grade 3,Kiswahili,1
196896,13578,Grade 4,Fluency,187
196896,13578,Grade 4,Math,0
196896,13578,Grade 4,Kiswahili,1
56803,13579,Grade 4,Kiswahili,1
56803,13579,Grade 4,Fluency,96
56803,13579,Grade 4,Math,1
28112,13583,Grade 5,Kiswahili,
28112,13583,Grade 5,Math,
28112,13583,Grade 5,Fluency,
223941,13588,Grade 4,Fluency,132
223941,13588,Grade 4,Math,1
223941,13588,Grade 4,Kiswahili,1
28860,13589,Grade 4,Fluency,125
28860,13589,Grade 4,Math,1
28860,13589,Grade 4,Kiswahili,1
28112,13590,Grade 1,Fluency,78
28112,13590,Grade 1,Math,1
28112,13590,Grade 1,Kiswahili,1
406350,13591,Grade 5,Math,0
406350,13591,Grade 5,Fluency,219
406350,13591,Grade 5,Kiswahili,1
49698,13592,Grade 3,Math,1
49698,13592,Grade 3,Kiswahili,1
49698,13592,Grade 3,Fluency,224
55770,13593,Grade 2,Math,1
55770,13593,Grade 2,Kiswahili,0
55770,13593,Grade 2,Fluency,60
491645,13594,Grade 3,Fluency,93
491645,13594,Grade 3,Math,0
491645,13594,Grade 3,Kiswahili,1
283971,13595,Grade 5,Kiswahili,1
283971,13595,Grade 5,Fluency,209
283971,13595,Grade 5,Math,1
323877,13602,Grade 2,Fluency,62
323877,13602,Grade 2,Kiswahili,1
323877,13602,Grade 2,Math,0
42240,13605,Grade 4,Kiswahili,1
42240,13605,Grade 4,Math,1
42240,13605,Grade 4,Fluency,126
314160,13607,Grade 4,Math,
314160,13607,Grade 4,Fluency,
314160,13607,Grade 4,Kiswahili,
326599,13608,Grade 4,Kiswahili,1
326599,13608,Grade 4,Math,0
326599,13608,Grade 4,Fluency,138
206948,13609,Grade 4,Math,1
206948,13609,Grade 4,Fluency,125
206948,13609,Grade 4,Kiswahili,1
49404,13611,Grade 3,Fluency,39
49404,13611,Grade 3,Math,1
49404,13611,Grade 3,Kiswahili,1
565811,13612,Grade 4,Kiswahili,1
565811,13612,Grade 4,Math,1
565811,13612,Grade 4,Fluency,140
20972,13613,Grade 1,Fluency,50
20972,13613,Grade 1,Math,1
20972,13613,Grade 1,Kiswahili,1
822894,13614,Grade 5,Math,1
822894,13614,Grade 5,Kiswahili,1
822894,13614,Grade 5,Fluency,207
601798,13617,Grade 3,Math,1
601798,13617,Grade 3,Fluency,267
601798,13617,Grade 3,Kiswahili,1
65520,13619,Grade 2,Fluency,158
65520,13619,Grade 2,Kiswahili,1
65520,13619,Grade 2,Math,1
314160,13620,Grade 4,Kiswahili,0
314160,13620,Grade 4,Fluency,113
314160,13620,Grade 4,Math,0
40580,13622,Grade 5,Fluency,157
40580,13622,Grade 5,Math,1
40580,13622,Grade 5,Kiswahili,1
8084,13625,Grade 1,Fluency,10
8084,13625,Grade 1,Math,1
8084,13625,Grade 1,Kiswahili,1
20972,13626,Grade 5,Kiswahili,1
20972,13626,Grade 5,Math,1
20972,13626,Grade 5,Fluency,214
108210,13627,Grade 2,Math,1
108210,13627,Grade 2,Fluency,21
108210,13627,Grade 2,Kiswahili,1
283971,13628,Grade 2,Math,1
283971,13628,Grade 2,Fluency,77
283971,13628,Grade 2,Kiswahili,0
363825,13630,Grade 2,Fluency,39
363825,13630,Grade 2,Kiswahili,0
363825,13630,Grade 2,Math,1
581940,13632,Grade 5,Math,1
581940,13632,Grade 5,Kiswahili,1
581940,13632,Grade 5,Fluency,126
489918,13635,Grade 4,Kiswahili,1
489918,13635,Grade 4,Fluency,106
489918,13635,Grade 4,Math,1
501872,13636,Grade 5,Kiswahili,1
501872,13636,Grade 5,Fluency,33
501872,13636,Grade 5,Math,1
447445,13637,Grade 4,Kiswahili,1
447445,13637,Grade 4,Fluency,264
447445,13637,Grade 4,Math,1
324884,13639,Grade 5,Math,1
324884,13639,Grade 5,Kiswahili,1
324884,13639,Grade 5,Fluency,212
8084,13641,Grade 4,Math,1
8084,13641,Grade 4,Kiswahili,1
8084,13641,Grade 4,Fluency,81
40580,13642,Grade 3,Math,1
40580,13642,Grade 3,Kiswahili,1
40580,13642,Grade 3,Fluency,125
10904,13646,Grade 4,Math,1
10904,13646,Grade 4,Fluency,255
10904,13646,Grade 4,Kiswahili,1
88122,13647,Grade 4,Kiswahili,0
88122,13647,Grade 4,Math,0
88122,13647,Grade 4,Fluency,2
323877,13654,Grade 1,Fluency,56
323877,13654,Grade 1,Kiswahili,1
323877,13654,Grade 1,Math,0
226128,13656,Grade 5,Math,1
226128,13656,Grade 5,Fluency,224
226128,13656,Grade 5,Kiswahili,1
218688,13661,Grade 3,Kiswahili,1
218688,13661,Grade 3,Fluency,188
218688,13661,Grade 3,Math,1
166905,13664,Grade 1,Kiswahili,1
166905,13664,Grade 1,Math,1
166905,13664,Grade 1,Fluency,46
201569,13671,Grade 1,Fluency,9
201569,13671,Grade 1,Kiswahili,0
201569,13671,Grade 1,Math,1
16230,13673,Grade 4,Kiswahili,1
16230,13673,Grade 4,Math,0
16230,13673,Grade 4,Fluency,160
304425,13674,Grade 5,Math,1
304425,13674,Grade 5,Fluency,148
304425,13674,Grade 5,Kiswahili,1
273888,13675,Grade 1,Math,1
273888,13675,Grade 1,Kiswahili,1
273888,13675,Grade 1,Fluency,0
329344,13678,Grade 4,Fluency,116
329344,13678,Grade 4,Math,1
329344,13678,Grade 4,Kiswahili,1
592421,13679,Grade 4,Kiswahili,1
592421,13679,Grade 4,Fluency,149
592421,13679,Grade 4,Math,0
425124,13682,Grade 3,Math,1
425124,13682,Grade 3,Fluency,197
425124,13682,Grade 3,Kiswahili,1
575416,13683,Grade 2,Fluency,168
575416,13683,Grade 2,Kiswahili,1
575416,13683,Grade 2,Math,1
25263,13685,Grade 2,Kiswahili,1
25263,13685,Grade 2,Math,1
25263,13685,Grade 2,Fluency,113
136992,13686,Grade 1,Kiswahili,0
136992,13686,Grade 1,Fluency,24
136992,13686,Grade 1,Math,1
168804,13687,Grade 2,Fluency,61
168804,13687,Grade 2,Kiswahili,1
168804,13687,Grade 2,Math,1
173720,13688,Grade 1,Math,1
173720,13688,Grade 1,Fluency,11
